Country,ccode,year,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed
Greece,Greece,2005,46.126362,44.45454,,,,
Greece,Greece,2006,44.32465,41.937859,,,,
Greece,Greece,2007,42.322239,40.005428,,,,
Greece,Greece,2008,38.50708,34.402359,,,,
Greece,Greece,2009,36.51149,34.30143,-13.82967,-13.6285,42.671131,41.875031
Greece,Greece,2010,35.49456,33.995399,3.503576,10.62772,54.20863,56.301861
Greece,Greece,2011,28.61841,25.02578,-26.78763,-30.0219,37.57127,35.203892
Greece,Greece,2012,31.305531,36.073212,-28.54493,-25.819281,34.151428,34.242088
Greece,Greece,2013,30.1514,31.88714,-40.05595,-39.38652,30.10297,30.203329
Greece,Greece,2014,27.608179,28.617161,-26.01354,-19.83489,38.189621,40.193779
Greece,Greece,2015,34.587749,41.702999,-11.3182,-5.4913449,46.253201,47.937931
Greece,Greece,2016,23.516701,17.86042,,,,
Greece,Greece,2017,17.446301,16.59708,,,,
Greece,Greece,2018,16.307369,18.775669,,,,
Greece,Greece,2019,15.30715,19.096411,,,,
Guatemala,Guatemala,1987,46.468689,47.8535,8.216403,10.15451,54.530399,55.400398
Guatemala,Guatemala,1988,40.456108,39.584839,-4.0810189,-3.7479329,46.446442,46.078121
Guatemala,Guatemala,1989,37.98016,39.584839,-7.8576608,-3.7479329,44.034828,46.078121
Guatemala,Guatemala,1990,31.82818,31.14584,-17.37639,-17.41408,37.812752,36.881882
Guatemala,Guatemala,1991,46.096321,56.96677,15.68987,32.886509,60.48246,71.86132
Guatemala,Guatemala,1992,45.689789,46.87616,17.94026,19.011351,62.033958,62.646851
Guatemala,Guatemala,1993,62.274029,72.06105,37.182739,43.554241,71.660744,74.15905
Guatemala,Guatemala,1994,60.10603,57.633781,36.679489,32.638229,72.079468,70.032288
Guatemala,Guatemala,1995,52.04026,46.955391,33.384602,28.59565,71.969353,69.979347
Guatemala,Guatemala,1996,42.929119,38.738159,22.125059,15.22054,68.335197,64.737953
Guatemala,Guatemala,1997,41.379028,42.557999,17.716681,14.95835,64.008148,60.527561
Guatemala,Guatemala,1998,43.958302,47.515041,19.251841,19.557751,64.833168,64.01828
Guatemala,Guatemala,1999,46.512348,49.603481,22.0308,22.53348,63.580601,62.18132
Guatemala,Guatemala,2000,38.788422,36.04108,7.3172922,1.748306,55.497631,51.7113
Guatemala,Guatemala,2001,30.366011,27.382179,-23.408291,-32.034988,36.079021,29.475771
Guatemala,Guatemala,2002,23.28437,23.943689,-44.247719,-42.932259,24.18084,23.950331
Guatemala,Guatemala,2003,20.3375,24.540291,-49.782661,-39.730099,20.82818,25.43582
Guatemala,Guatemala,2004,29.847111,41.293468,-19.137859,5.2570338,39.761929,54.599682
Guatemala,Guatemala,2005,31.82955,36.91927,-14.27337,-4.5819421,41.164871,45.38192
Guatemala,Guatemala,2006,32.53627,37.026508,-8.289257,.33385509,44.56818,48.42281
Guatemala,Guatemala,2007,33.159882,36.79081,-14.20905,-9.2061272,40.695171,42.392521
Guatemala,Guatemala,2008,44.69569,56.266258,4.5092182,19.373501,51.603329,61.147812
Guatemala,Guatemala,2009,54.13348,62.935261,11.14982,16.15601,55.869888,59.309368
Guatemala,Guatemala,2010,59.043522,62.432522,8.6025,8.3634539,53.497688,52.634048
Guatemala,Guatemala,2011,53.280029,49.303551,3.3096099,2.83494,50.876282,50.57338
Guatemala,Guatemala,2012,62.11396,66.035172,28.19791,38.408691,68.52832,75.808113
Guatemala,Guatemala,2013,64.634468,64.170448,26.657801,24.223129,64.263008,61.419552
Guatemala,Guatemala,2014,56.92989,50.410728,23.07201,16.771259,64.407562,62.87854
Guatemala,Guatemala,2015,45.486149,39.142509,-5.7305679,-18.931259,49.200272,40.869381
Guatemala,Guatemala,2016,61.324718,70.80732,19.18895,31.20957,62.246189,67.632637
Guatemala,Guatemala,2017,51.262798,44.968811,1.380981,-5.1722212,51.462238,46.421909
Guatemala,Guatemala,2018,40.890461,36.193439,-6.3704152,-6.9980969,46.525028,44.82423
Guatemala,Guatemala,2019,38.08823,38.637852,,,,
Honduras,Honduras,1986,40.005981,40.037281,21.008261,20.793171,70.498047,69.976601
Honduras,Honduras,1987,40.863338,40.910648,21.008261,20.793171,69.91275,69.324333
Honduras,Honduras,1988,42.323448,42.366268,13.73718,12.45276,60.623241,59.087872
Honduras,Honduras,1989,36.23299,36.107128,4.1063552,3.4397409,53.230511,52.69133
Honduras,Honduras,1990,43.300499,43.530762,10.50633,13.52894,58.1595,59.690159
Honduras,Honduras,1991,36.42477,36.29842,.41785401,.2418679,50.442768,50.145302
Honduras,Honduras,1992,41.017078,41.176319,7.6342931,11.3588,56.492271,58.430168
Honduras,Honduras,1993,49.873112,50.053478,16.685539,19.76569,61.32412,62.632679
Honduras,Honduras,1994,27.198,26.62361,-6.6926422,-9.6247873,46.495098,45.12606
Honduras,Honduras,1995,23.810789,24.00412,-18.18997,-16.3503,36.358391,36.739769
Honduras,Honduras,1996,23.094271,23.42201,-25.113729,-20.923639,32.300152,34.285858
Honduras,Honduras,1997,24.778391,25.168341,-20.285891,-13.32382,35.908939,39.168072
Honduras,Honduras,1998,48.553749,49.325851,19.92606,31.53533,69.928818,76.394722
Honduras,Honduras,1999,58.848751,58.930641,37.48502,40.41301,77.241249,77.796593
Honduras,Honduras,2000,57.38929,57.03878,38.27705,36.108681,75.809914,74.599258
Honduras,Honduras,2001,66.260063,66.102051,47.016762,45.670738,78.244476,77.525223
Honduras,Honduras,2002,57.75428,57.120258,36.91048,31.567289,71.411118,69.367126
Honduras,Honduras,2003,43.485371,42.955601,15.43077,9.376997,58.43568,56.153358
Honduras,Honduras,2004,40.88448,40.693329,5.6522889,4.884181,52.9342,52.996239
Honduras,Honduras,2005,34.037079,33.906719,-2.710263,-2.0678351,48.012291,48.489021
Honduras,Honduras,2006,42.020569,42.330791,11.38353,15.26972,59.139839,61.233879
Honduras,Honduras,2007,48.292702,48.47253,28.78776,33.297649,70.233353,72.397308
Honduras,Honduras,2008,34.488491,34.034519,-4.476912,-10.69532,45.260078,41.878689
Honduras,Honduras,2009,35.245949,35.434799,-2.9215839,.87472588,48.471691,50.66256
Honduras,Honduras,2010,53.032291,53.437679,24.796789,32.192162,67.644783,71.404823
Honduras,Honduras,2011,45.481049,45.17366,11.82535,9.3997908,56.696018,55.260509
Honduras,Honduras,2012,31.972059,31.73844,-17.500031,-21.416109,37.500099,35.678741
Honduras,Honduras,2013,23.50577,23.360081,-30.42062,-26.86495,30.455549,32.225128
Honduras,Honduras,2014,47.965302,48.82431,5.179534,17.763651,55.318359,61.289719
Honduras,Honduras,2015,50.001049,50.00996,14.00243,17.4911,60.025879,61.37421
Honduras,Honduras,2016,46.742828,46.438992,6.1019011,6.3569412,53.355431,53.309521
Honduras,Honduras,2017,49.190842,49.103039,12.87956,16.377569,58.205158,59.971619
Honduras,Honduras,2018,34.39386,34.01622,-1.753633,-3.4043601,49.478939,48.930359
Honduras,Honduras,2019,25.510071,25.466579,,,,
Hungary,Hungary,1998,47.982761,47.84856,,,,
Hungary,Hungary,1999,42.224072,41.771049,,,,
Hungary,Hungary,2000,39.141331,38.921181,,,,
Hungary,Hungary,2001,43.473068,43.819118,,,,
Hungary,Hungary,2002,44.795151,44.852859,,,,
Hungary,Hungary,2003,42.376469,42.227409,,,,
Hungary,Hungary,2004,37.923908,37.744911,,,,
Hungary,Hungary,2005,38.83773,39.007778,,,,
Hungary,Hungary,2006,36.63039,36.643261,,,,
Hungary,Hungary,2007,30.64299,30.454691,,,,
Hungary,Hungary,2008,28.97076,29.18256,,,,
Hungary,Hungary,2009,27.428329,27.75474,,,,
Hungary,Hungary,2010,33.403221,34.273811,,,,
Hungary,Hungary,2011,36.7663,37.235989,,,,
Hungary,Hungary,2012,30.845921,30.69631,,,,
Hungary,Hungary,2013,35.233849,35.862911,,,,
Hungary,Hungary,2014,36.284199,36.748718,,,,
Hungary,Hungary,2015,34.715149,34.903839,-9.4007978,-7.9413042,44.118752,44.973141
Hungary,Hungary,2016,38.166569,38.744732,3.702455,4.103713,51.583988,51.795898
Hungary,Hungary,2017,40.444729,40.417271,11.51121,10.98658,56.415329,56.134621
Hungary,Hungary,2018,52.331871,53.096142,,,,
Iceland,Iceland,1987,62.87991,64.575172,,,,
Iceland,Iceland,1988,55.584339,56.092701,,,,
Iceland,Iceland,1989,54.588558,56.092701,,,,
Iceland,Iceland,1990,54.452641,56.092701,,,,
Iceland,Iceland,1991,51.547779,51.230259,,,,
Iceland,Iceland,1992,32.93058,32.526058,,,,
Iceland,Iceland,1993,31.65065,34.600189,,,,
Iceland,Iceland,1994,37.217442,41.845428,,,,
Iceland,Iceland,1995,44.23222,47.123112,,,,
Iceland,Iceland,1996,51.028721,58.106041,,,,
Iceland,Iceland,1997,55.270279,58.81913,,,,
Iceland,Iceland,1998,60.27216,62.842129,,,,
Iceland,Iceland,1999,58.195721,57.293732,,,,
Iceland,Iceland,2000,58.463699,59.676079,,,,
Iceland,Iceland,2001,56.272449,56.288219,,,,
Iceland,Iceland,2002,56.175758,56.731091,,,,
Iceland,Iceland,2003,51.953098,50.785591,,,,
Iceland,Iceland,2004,47.66547,47.915279,,,,
Iceland,Iceland,2005,48.433689,50.070381,,,,
Iceland,Iceland,2006,49.329269,50.993259,,,,
Iceland,Iceland,2007,57.707298,60.892342,,,,
Iceland,Iceland,2008,51.30991,50.952991,,,,
Iceland,Iceland,2009,48.490051,48.218491,,,,
Iceland,Iceland,2010,41.52504,41.46785,,,,
Iceland,Iceland,2011,35.166981,35.488461,,,,
Iceland,Iceland,2012,31.62377,32.945431,,,,
Iceland,Iceland,2013,41.235741,46.67794,,,,
Iceland,Iceland,2014,40.171558,42.292419,,,,
Iceland,Iceland,2015,35.83741,37.19875,,,,
Iceland,Iceland,2016,35.3423,37.91951,,,,
Iceland,Iceland,2017,34.92506,37.535439,,,,
Iceland,Iceland,2018,55.578209,63.985931,,,,
Ireland_PM,Ireland_PM,1978,64.897346,64.609627,,,,
Ireland_PM,Ireland_PM,1979,57.236259,56.473259,,,,
Ireland_PM,Ireland_PM,1980,51.133759,50.547112,,,,
Ireland_PM,Ireland_PM,1981,50.531052,50.404758,,,,
Ireland_PM,Ireland_PM,1982,46.28569,45.930981,,,,
Ireland_PM,Ireland_PM,1983,44.672039,44.53389,,,,
Ireland_PM,Ireland_PM,1984,42.762001,42.628559,,,,
Ireland_PM,Ireland_PM,1985,41.039181,40.946419,,,,
Ireland_PM,Ireland_PM,1986,41.07523,41.116661,,,,
Ireland_PM,Ireland_PM,1987,37.006458,36.791759,,,,
Ireland_PM,Ireland_PM,1988,47.752392,48.511551,,,,
Ireland_PM,Ireland_PM,1989,49.18972,49.225422,,,,
Ireland_PM,Ireland_PM,1990,51.516548,51.54026,,,,
Ireland_PM,Ireland_PM,1991,41.025501,40.270538,,,,
Ireland_PM,Ireland_PM,1992,44.7673,45.028542,,,,
Ireland_PM,Ireland_PM,1993,40.60001,40.326439,,,,
Ireland_PM,Ireland_PM,1994,48.954552,49.544102,,,,
Ireland_PM,Ireland_PM,1995,50.569801,50.614052,,,,
Ireland_PM,Ireland_PM,1996,49.597839,49.450272,,,,
Ireland_PM,Ireland_PM,1997,57.5284,57.941292,,,,
Ireland_PM,Ireland_PM,1998,70.735191,71.393219,,,,
Ireland_PM,Ireland_PM,1999,58.945438,57.865429,,,,
Ireland_PM,Ireland_PM,2000,58.173752,57.912258,,,,
Ireland_PM,Ireland_PM,2001,60.106861,60.037022,,,,
Ireland_PM,Ireland_PM,2002,59.290859,59.021679,,,,
Ireland_PM,Ireland_PM,2003,39.708382,38.310211,,,,
Ireland_PM,Ireland_PM,2004,44.252739,44.579609,,,,
Ireland_PM,Ireland_PM,2005,52.174271,52.63448,,,,
Ireland_PM,Ireland_PM,2006,50.753159,50.608429,,,,
Ireland_PM,Ireland_PM,2007,49.060921,48.87225,,,,
Ireland_PM,Ireland_PM,2008,38.635609,37.92469,,,,
Ireland_PM,Ireland_PM,2009,25.997721,25.289169,,,,
Ireland_PM,Ireland_PM,2010,24.44902,24.601931,,,,
Ireland_PM,Ireland_PM,2011,37.937489,39.129822,20.81027,20.81027,61.289749,61.289749
Ireland_PM,Ireland_PM,2012,34.28484,34.012711,-15.67943,-15.67943,41.553959,41.553959
Ireland_PM,Ireland_PM,2013,28.27882,27.87875,-31.029181,-31.029181,32.96336,32.96336
Ireland_PM,Ireland_PM,2014,24.157249,24.22167,-37.185749,-37.185749,29.770439,29.770439
Ireland_PM,Ireland_PM,2015,24.683701,24.98554,-33.50235,-33.50235,31.530741,31.530741
Ireland_PM,Ireland_PM,2016,24.375311,24.615511,-34.652599,-34.652599,30.924191,30.924191
Ireland_PM,Ireland_PM,2017,30.55851,31.19924,-9.6788969,-9.6788969,45.39452,45.39452
Ireland_PM,Ireland_PM,2018,42.121479,43.009949,19.03858,19.03858,60.898121,60.898121
Italy,Italy,1989,,,,,,
Italy,Italy,1990,,,,,,
Italy,Italy,1991,,,,,,
Italy,Italy,1992,,,,,,
Italy,Italy,1993,,,,,,
Italy,Italy,1994,,,,,,
Italy,Italy,1995,35.991039,39.223259,,,,
Italy,Italy,1996,37.60828,40.737091,,,,
Italy,Italy,1997,30.365271,25.367649,,,,
Italy,Italy,1998,32.227242,37.663212,,,,
Italy,Italy,1999,40.07238,50.529961,,,,
Italy,Italy,2000,32.645649,26.245911,,,,
Italy,Italy,2001,32.496159,35.149471,,,,
Italy,Italy,2002,33.19363,36.702129,,,,
Italy,Italy,2003,30.87257,31.77792,,,,
Italy,Italy,2004,27.511971,27.89846,,,,
Italy,Italy,2005,26.48024,30.25474,-25.862671,-26.455641,34.557949,34.304161
Italy,Italy,2006,34.92572,48.996731,-26.06576,-25.39958,34.982948,35.836601
Italy,Italy,2007,31.58217,30.58157,-23.43729,-20.17766,36.319382,38.27351
Italy,Italy,2008,39.453709,49.084671,-1.4842401,8.9317055,49.130711,54.787868
Italy,Italy,2009,43.618568,47.34037,-.5421561,-2.571039,49.686562,48.54586
Italy,Italy,2010,42.51461,39.421082,-4.861176,-9.5575399,47.1012,44.540642
Italy,Italy,2011,43.907341,45.058121,-22.24918,-32.99675,37.29171,31.613609
Italy,Italy,2012,48.26186,50.173939,.88459998,11.50226,50.670448,56.26738
Italy,Italy,2013,49.781841,49.13588,-10.09617,-17.92646,44.819641,40.772701
Italy,Italy,2014,56.2784,58.026131,-26.007099,-34.527229,35.949909,31.55518
Italy,Italy,2015,51.674149,42.107922,-32.44809,-34.527229,32.476952,31.55518
Italy,Italy,2016,46.80024,39.241341,-35.064499,-34.527229,31.108271,31.55518
Italy,Italy,2017,45.749321,41.917568,-36.130959,-34.527229,30.565411,31.55518
Italy,Italy,2018,46.630909,45.000832,-36.56712,-34.527229,30.34874,31.55518
Japan,Japan,1960,46.652088,44.090961,,,,
Japan,Japan,1961,47.414841,45.588219,,,,
Japan,Japan,1962,46.871349,43.473289,,,,
Japan,Japan,1963,47.84412,46.129581,,,,
Japan,Japan,1964,48.44416,45.970779,,,,
Japan,Japan,1965,47.992691,44.260071,,,,
Japan,Japan,1966,46.808842,42.556568,,,,
Japan,Japan,1967,46.068401,42.729809,,,,
Japan,Japan,1968,43.39893,38.507172,,,,
Japan,Japan,1969,42.368698,40.15292,,,,
Japan,Japan,1970,43.905338,44.584888,,,,
Japan,Japan,1971,39.722591,34.262871,,,,
Japan,Japan,1972,41.130089,42.773121,,,,
Japan,Japan,1973,36.992989,32.71817,,,,
Japan,Japan,1974,30.54484,25.74539,,,,
Japan,Japan,1975,32.308128,38.06686,,,,
Japan,Japan,1976,31.40597,33.873081,,,,
Japan,Japan,1977,31.07967,34.472191,,,,
Japan,Japan,1978,30.29232,33.375031,,,,
Japan,Japan,1979,31.432699,36.6954,,,,
Japan,Japan,1980,33.128189,38.456638,,,,
Japan,Japan,1981,34.241501,38.312271,,,,
Japan,Japan,1982,32.531342,33.425549,,,,
Japan,Japan,1983,34.500309,39.640419,,,,
Japan,Japan,1984,39.636681,47.017422,,,,
Japan,Japan,1985,45.453178,51.377209,,,,
Japan,Japan,1986,48.215641,48.807529,,,,
Japan,Japan,1987,45.001282,38.702061,,,,
Japan,Japan,1988,43.902191,40.961349,,,,
Japan,Japan,1989,37.58025,30.061871,,,,
Japan,Japan,1990,42.958321,49.305592,,,,
Japan,Japan,1991,46.29641,48.468281,,,,
Japan,Japan,1992,40.565289,32.63155,,,,
Japan,Japan,1993,41.771461,42.87418,,,,
Japan,Japan,1994,44.8699,47.298931,,,,
Japan,Japan,1995,42.817379,39.01244,,,,
Japan,Japan,1996,45.090919,46.295601,,,,
Japan,Japan,1997,45.601292,44.17345,,,,
Japan,Japan,1998,39.698921,31.969709,-29.93796,-25.714251,32.234138,34.529079
Japan,Japan,1999,41.05201,42.731918,-10.96962,3.5330451,43.557388,52.517769
Japan,Japan,2000,36.806431,32.533352,-18.171101,-20.99687,39.595551,37.8008
Japan,Japan,2001,45.03764,54.549969,3.619832,17.69451,51.733711,60.02787
Japan,Japan,2002,48.960331,50.9291,9.3610373,11.12264,54.99691,56.182381
Japan,Japan,2003,51.41325,50.577641,13.19499,12.981,57.22176,57.326012
Japan,Japan,2004,51.137569,46.144291,8.0033913,1.989942,54.480782,51.143291
Japan,Japan,2005,52.22665,48.589939,9.67377,8.0333176,55.483509,54.644009
Japan,Japan,2006,53.816841,50.37476,14.05653,13.80878,58.219509,58.354961
Japan,Japan,2007,48.734261,38.277611,3.0265419,-6.4551458,52.065338,46.436779
Japan,Japan,2008,44.080971,36.03772,-9.3450174,-17.700411,45.208351,40.127079
Japan,Japan,2009,41.12434,38.838341,-14.19669,-12.96173,42.614071,43.156731
Japan,Japan,2010,41.58918,41.984669,-9.3830662,-4.6645179,45.119289,47.58997
Japan,Japan,2011,39.025242,34.896729,-13.44774,-16.58622,42.679588,40.477188
Japan,Japan,2012,36.134602,36.328011,-17.08535,-14.98315,40.31789,41.157162
Japan,Japan,2013,47.65963,60.5009,9.2821379,25.905149,55.369171,65.363609
Japan,Japan,2014,51.319881,51.809662,12.55737,11.93983,57.436218,57.29837
Japan,Japan,2015,51.864101,47.848431,9.0333214,3.947104,55.466869,52.490108
Japan,Japan,2016,53.997501,51.306961,11.55989,10.52513,56.963039,56.42971
Japan,Japan,2017,53.44294,47.346039,9.3381214,4.9919229,55.74131,53.18692
Japan,Japan,2018,51.68047,44.664261,4.705442,-.4439103,53.079948,49.969631
Japan,Japan,2019,51.239368,46.176659,5.4491081,3.990721,53.541561,52.691021
Korea,Korea,1988,71.406326,56.14357,57.29562,28.3491,83.898491,66.540787
Korea,Korea,1989,61.898479,42.882542,41.913818,3.6584771,74.421112,51.54155
Korea,Korea,1990,50.676121,36.51292,19.355209,-15.26884,61.193069,41.10585
Korea,Korea,1991,36.492538,27.68708,4.0539622,-14.48263,48.60091,35.83165
Korea,Korea,1992,25.815821,26.643511,-15.07642,-27.997499,36.60358,30.79443
Korea,Korea,1993,54.111111,76.53215,27.73723,62.22176,61.240429,83.076767
Korea,Korea,1994,56.28186,51.934471,31.21191,19.6926,64.678627,61.224369
Korea,Korea,1995,53.533829,45.98233,23.438881,3.311204,60.78511,51.253349
Korea,Korea,1996,49.530571,43.08176,16.927891,1.593857,57.475948,50.329578
Korea,Korea,1997,33.198799,24.211571,-16.00791,-43.958241,39.807259,26.032511
Korea,Korea,1998,50.186611,63.8503,15.32707,43.34782,58.580212,75.317429
Korea,Korea,1999,57.101299,56.90897,28.25392,28.88891,66.311882,66.756317
Korea,Korea,2000,56.880749,49.850391,30.16758,17.43569,67.933456,60.75721
Korea,Korea,2001,49.882961,40.30558,14.69485,-9.5511484,58.769138,44.456959
Korea,Korea,2002,44.036789,38.983761,3.7523201,-9.7303104,52.084099,44.02961
Korea,Korea,2003,43.635441,43.98616,-.82481313,-4.8593588,49.61681,47.46426
Korea,Korea,2004,39.771412,38.43642,-9.9588671,-15.62337,44.481812,41.407169
Korea,Korea,2005,37.429901,39.746059,-17.339279,-15.89298,40.617088,41.779079
Korea,Korea,2006,30.348869,32.073891,-33.03923,-33.003479,32.54929,33.25758
Korea,Korea,2007,28.74259,36.61237,-38.986568,-24.62154,29.683149,37.711559
Korea,Korea,2008,29.98958,40.711201,-34.762531,-10.15353,31.98093,45.137642
Korea,Korea,2009,35.078449,46.33794,-27.49365,-3.624476,35.704288,48.18391
Korea,Korea,2010,43.333611,52.932571,-13.94129,10.04973,42.908501,55.46101
Korea,Korea,2011,44.638229,46.476089,-13.82482,-5.3731518,43.117661,47.634319
Korea,Korea,2012,38.56604,36.62236,-23.2889,-20.721479,37.744228,38.896309
Korea,Korea,2013,50.49107,59.369751,-.1095352,27.413469,50.803612,65.565788
Korea,Korea,2014,55.66766,54.43898,8.2860279,13.73597,55.514938,57.796909
Korea,Korea,2015,52.978489,45.793308,1.565174,-5.9364929,51.73983,47.08672
Korea,Korea,2016,47.443619,40.684589,-8.5092096,-14.6628,46.227692,42.525669
Korea,Korea,2017,67.520882,77.624153,24.769859,57.192471,63.495029,79.653778
Korea,Korea,2018,80.06855,68.184402,45.486752,38.409599,74.465721,69.880951
Kosovo,Kosovo,2007,52.11301,52.48563,,,,
Kosovo,Kosovo,2008,56.025909,57.206451,,,,
Kosovo,Kosovo,2009,49.466419,48.144211,,,,
Kosovo,Kosovo,2010,41.519501,39.845322,,,,
Kosovo,Kosovo,2011,35.734428,34.870399,,,,
Kosovo,Kosovo,2012,30.43969,29.59392,,,,
Kosovo,Kosovo,2013,32.771278,33.400509,,,,
Kosovo,Kosovo,2014,36.468929,37.852859,,,,
Kosovo,Kosovo,2015,26.91856,25.16206,,,,
Kosovo,Kosovo,2016,25.251369,25.09412,,,,
Kosovo,Kosovo,2017,38.021549,40.882011,,,,
Kosovo,Kosovo,2018,34.91013,34.715988,,,,
Macedonia,Macedonia,2006,40.119362,40.680168,-3.559819,-3.3164141,47.323921,47.323921
Macedonia,Macedonia,2007,59.220741,58.417999,30.89069,30.484039,68.354248,68.354248
Macedonia,Macedonia,2008,70.231903,71.536469,49.07597,49.69976,78.901993,78.901993
Macedonia,Macedonia,2009,54.72662,52.785889,23.515869,22.44916,63.583229,63.583229
Macedonia,Macedonia,2010,40.002201,37.692101,-10.01512,-11.29207,42.8414,42.8414
Macedonia,Macedonia,2011,37.705669,37.692101,-7.7971091,-7.5877848,44.886841,44.886841
Macedonia,Macedonia,2012,37.115002,37.692101,-4.4181471,-3.8835039,46.932281,46.932281
Macedonia,Macedonia,2013,38.170471,38.813511,-3.331111,-3.0663841,47.51416,47.51416
Macedonia,Macedonia,2014,39.029041,39.934929,-2.540771,-2.249263,48.09605,48.09605
Macedonia,Macedonia,2015,29.42635,29.46838,-23.333111,-23.4944,35.391579,35.391579
Macedonia,Macedonia,2016,31.21244,32.45882,-18.308701,-17.61113,38.92527,38.92527
Macedonia_EXEC,Macedonia_EXEC,2006,40.991638,41.190899,-20.75374,-8.4213457,37.90453,44.605339
Macedonia_EXEC,Macedonia_EXEC,2007,50.18951,49.692989,8.9205484,9.8864145,56.763241,56.06086
Macedonia_EXEC,Macedonia_EXEC,2008,61.924549,62.472511,41.130939,31.59671,74.336067,68.594276
Macedonia_EXEC,Macedonia_EXEC,2009,53.72414,52.504082,33.92313,13.58554,69.148483,58.661152
Macedonia_EXEC,Macedonia_EXEC,2010,42.595402,40.96167,.077674948,-18.702829,49.430069,39.456699
Macedonia_EXEC,Macedonia_EXEC,2011,37.505661,37.095081,10.21807,9.0160294,55.043499,54.518059
Macedonia_EXEC,Macedonia_EXEC,2012,31.70356,31.600349,-8.999835,-18.398411,43.021111,37.74086
Macedonia_EXEC,Macedonia_EXEC,2013,30.68578,31.917299,-10.68655,-2.007591,41.28828,47.357391
Macedonia_EXEC,Macedonia_EXEC,2014,42.624271,44.00449,2.313112,9.6216192,50.485538,55.586658
Macedonia_EXEC,Macedonia_EXEC,2015,34.237999,33.701618,-15.87419,-18.41416,40.05481,38.65905
Macedonia_EXEC,Macedonia_EXEC,2016,35.277641,35.851189,-21.5667,-13.83486,37.285301,41.428669
Mexico,Mexico,1989,55.177589,55.177589,22.0737,22.0737,64.111214,64.111214
Mexico,Mexico,1990,62.161739,62.161739,34.04681,34.04681,70.45787,70.45787
Mexico,Mexico,1991,64.549004,64.549004,37.429081,37.429081,72.062187,72.062187
Mexico,Mexico,1992,65.826172,65.826172,39.380112,39.380112,72.936462,72.936462
Mexico,Mexico,1993,66.279732,66.279732,39.818298,39.818298,73.114258,73.114258
Mexico,Mexico,1994,56.855049,56.855049,22.558201,22.558201,63.72496,63.72496
Mexico,Mexico,1995,38.70443,38.70443,-10.09025,-10.09025,45.46357,45.46357
Mexico,Mexico,1996,41.633678,41.633678,-4.5969882,-4.5969882,48.508751,48.508751
Mexico,Mexico,1997,50.238289,50.238289,10.43894,10.43894,57.046749,57.046749
Mexico,Mexico,1998,51.738739,51.738739,14.91576,14.91576,59.667339,59.667339
Mexico,Mexico,1999,55.370411,55.370411,20.51712,20.51712,62.6591,62.6591
Mexico,Mexico,2000,61.62154,61.62154,33.688751,33.688751,70.626747,70.626747
Mexico,Mexico,2001,57.054211,57.054211,24.2001,24.2001,64.94178,64.94178
Mexico,Mexico,2002,49.102032,49.102032,8.0552406,8.0552406,55.6595,55.6595
Mexico,Mexico,2003,50.630772,50.630772,11.12505,11.12505,57.39534,57.39534
Mexico,Mexico,2004,47.170319,47.170319,5.8857598,5.8857598,54.699341,54.699341
Mexico,Mexico,2005,48.504791,48.504791,7.7618871,7.7618871,55.631802,55.631802
Mexico,Mexico,2006,54.815689,54.815689,20.323009,20.323009,62.75993,62.75993
Mexico,Mexico,2007,57.817661,57.817661,25.85743,25.85743,66.03093,66.03093
Mexico,Mexico,2008,56.17028,56.17028,20.98097,20.98097,62.64735,62.64735
Mexico,Mexico,2009,55.13644,55.13644,18.469271,18.469271,61.373501,61.373501
Mexico,Mexico,2010,49.84993,49.84993,8.0156689,8.0156689,55.646702,55.646702
Mexico,Mexico,2011,50.387341,50.387341,6.7314682,6.7314682,54.82053,54.82053
Mexico,Mexico,2012,51.918449,51.918449,10.98597,10.98597,57.23745,57.23745
Mexico,Mexico,2013,47.921188,47.921188,7.9472971,7.9472971,55.927219,55.927219
Mexico,Mexico,2014,43.193729,43.193729,-4.6025691,-4.6025691,48.740829,48.740829
Mexico,Mexico,2015,39.440529,39.440529,-11.92087,-11.92087,44.962051,44.962051
Mexico,Mexico,2016,34.862679,34.862679,-22.21579,-22.21579,39.174992,39.174992
Mexico,Mexico,2017,28.641729,28.641729,-34.382,-34.382,32.526859,32.526859
Mexico,Mexico,2018,32.542229,32.542229,-30.94157,-30.94157,34.372398,34.372398
Mexico,Mexico,2019,59.003288,59.003288,23.514441,23.514441,63.858871,63.858871
Montenegro,Montenegro,2004,27.80188,27.801901,-30.689211,-30.689171,29.435369,29.435369
Montenegro,Montenegro,2005,29.212231,29.21225,-24.907061,-24.907021,32.865551,32.865551
Montenegro,Montenegro,2006,37.427368,37.427391,-4.5248041,-4.5247421,47.770969,47.770969
Montenegro,Montenegro,2007,33.259201,33.259232,4.5303221,4.5304189,51.461361,51.461361
Montenegro,Montenegro,2008,34.22768,34.227692,-1.393412,-1.393358,48.96627,48.96627
Montenegro,Montenegro,2009,52.981491,52.98151,11.51249,11.51264,59.435322,59.435322
Montenegro,Montenegro,2010,58.999439,58.999451,29.0005,29.000589,68.537888,68.537888
Montenegro,Montenegro,2011,58.329498,58.32946,31.475321,31.47533,69.644333,69.644333
Montenegro,Montenegro,2012,44.935619,44.9356,-5.1279702,-5.1279511,49.449139,49.449139
